PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT
47,101D,101,D,2,3,3,2,F,4,15,B,240.336768,5.936
47,102G,102,G,2,1,1,5,B,2,2,F,4081.1904,100.8
47,103C,103,C,2,1,1,15,T,31,0,N,99.1956,2.45
47,104C,104,C,2,1,1,12,F,2,2,F,99.1956,2.45
47,105C,105,C,2,1,1,2,F,50,0,0,99.1956,2.45
47,105C,105,C,2,2,1,2,F,41,0,0,99.1956,2.45
47,105C,105,C,2,3,1,2,F,43,0,0,99.1956,2.45
47,105C,105,C,2,4,1,2,F,42,0,0,99.1956,2.45
47,105C,105,C,2,5,1,2,F,42,0,0,99.1956,2.45
47,106C,106,C,2,1,1,12,L,2,3,F,99.1956,2.45
47,107D,107,D,2,1,1,1,F,42,0,0,150.21048,3.71
47,107D,107,D,2,2,1,1,F,42,0,0,150.21048,3.71
47,107D,107,D,2,3,1,1,R,42,0,0,150.21048,3.71
47,107D,107,D,2,4,1,1,R,42,0,0,150.21048,3.71
47,107D,107,D,2,5,1,1,R,42,0,0,150.21048,3.71
47,107D,107,D,2,6,1,1,T,31,0,N,150.21048,3.71
47,108H,108,H,2,1,1,2,F,64,0,0,3562.944,88
47,109A,109,A,2,1,1,24,B,2,1,F,40.488,1
47,110B,110,B,2,1,1,1,R,50,0,0,54.25392,1.34
47,110B,110,B,2,2,1,1,R,44,0,0,54.25392,1.34
47,110B,110,B,2,3,1,1,R,43,0,0,54.25392,1.34
47,110B,110,B,2,4,1,1,R,42,0,0,54.25392,1.34
47,111B,111,B,2,1,1,15,R,2,24,F,54.25392,1.34
47,111B,111,B,2,2,1,15,N,38,0,N,54.25392,1.34
47,112C,112,C,2,1,1,2,R,2,2,F,99.1956,2.45
47,112C,112,C,2,2,1,2,L,3,1,F,99.1956,2.45
47,113F,113,F,2,1,1,1,F,2,2,F,919.0776,22.7
47,115D,115,D,2,1,1,2,F,3,3,B,247.38168,6.11
47,115D,115,D,2,2,2,12,B,3,3,F,247.38168,6.11
47,115D,115,D,2,3,2,12,F,4,1,B,247.38168,6.11
47,116C,116,C,2,1,1,3,F,68,0,0,151.02024,3.73
47,117G,117,G,2,1,1,12,B,2,5,F,3967.824,98
47,118A,118,A,2,1,1,1,L,60,0,0,85.0248,2.1
47,118A,118,A,2,2,1,1,T,31,0,N,85.0248,2.1
47,119C,119,C,2,1,1,15,9,31,0,N,211.428336,5.222
47,120C,120,C,2,1,1,2,T,31,0,N,211.428336,5.222
47,121C,121,C,2,1,1,5,L,2,24,R,211.428336,5.222
47,121C,121,C,2,2,1,5,B,2,24,R,211.428336,5.222
47,122D,122,D,2,1,1,3,B,2,22,F,346.334352,8.554
47,122D,122,D,2,2,1,3,T,31,0,N,346.334352,8.554
47,122D,122,D,2,3,1,3,9,50,0,0,346.334352,8.554
47,123D,123,D,2,1,1,1,F,41,0,0,1484.29008,36.66
47,123D,123,D,2,2,1,1,F,41,0,0,1484.29008,36.66
47,123D,123,D,2,3,1,1,F,41,0,0,1484.29008,36.66
47,123D,123,D,2,4,1,1,R,41,0,0,1484.29008,36.66
47,123D,123,D,2,5,1,1,R,41,0,0,1484.29008,36.66
47,123D,123,D,2,6,1,1,R,41,0,0,1484.29008,36.66
47,123D,123,D,2,7,1,1,R,41,0,0,1484.29008,36.66
47,123D,123,D,2,8,1,1,R,41,0,0,1484.29008,36.66
47,123D,123,D,2,9,1,1,T,31,0,N,1484.29008,36.66
47,124C,124,C,2,1,1,3,F,2,15,F,453.06072,11.19
47,125C,125,C,2,1,1,15,R,2,4,F,453.06072,11.19
47,125C,125,C,2,2,1,15,R,2,4,L,453.06072,11.19
47,125C,125,C,2,3,2,4,R,50,0,0,453.06072,11.19
47,125C,125,C,2,4,1,15,T,31,0,N,453.06072,11.19
47,126C,126,C,2,1,1,3,F,2,4,R,679.59108,16.785
47,127G,127,G,2,1,1,15,B,2,1,F,17855.208,441
47,128E,128,E,2,1,1,3,F,2,2,B,4645.998,114.75
47,128E,128,E,2,2,2,2,F,3,1,B,4645.998,114.75
47,129F,129,F,2,1,1,1,F,2,5,F,6631.9344,163.8
47,130C,130,C,2,1,1,15,F,2,15,F,453.06072,11.19
47,130C,130,C,2,2,2,15,R,50,0,0,453.06072,11.19
47,130C,130,C,2,3,2,15,U,64,0,0,453.06072,11.19
47,131D,131,D,2,1,1,5,R,42,0,0,742.14504,18.33
47,131D,131,D,2,2,1,5,F,60,0,0,742.14504,18.33
47,131D,131,D,2,3,1,5,R,88,0,0,742.14504,18.33
47,131D,131,D,2,4,1,5,T,31,0,N,742.14504,18.33
47,132C,132,C,2,1,1,1,B,2,24,F,453.06072,11.19
47,133D,133,D,2,1,1,15,F,42,0,0,742.14504,18.33
47,133D,133,D,2,2,1,15,F,41,0,0,742.14504,18.33
47,133D,133,D,2,3,1,15,T,31,0,N,742.14504,18.33
47,134B,134,B,2,1,1,11,F,60,0,0,256.28904,6.33
47,134B,134,B,2,2,1,11,T,31,0,N,256.28904,6.33
47,135C,135,C,2,1,1,3,F,2,28,L,453.06072,11.19
47,136C,136,C,2,1,1,15,F,44,0,0,453.06072,11.19
47,136C,136,C,2,2,1,15,T,31,0,N,453.06072,11.19
47,137C,137,C,2,1,1,1,F,60,0,0,453.06072,11.19
47,137C,137,C,2,2,1,1,T,31,0,N,453.06072,11.19
47,137C,137,C,2,3,1,1,F,57,0,0,453.06072,11.19
47,137C,137,C,2,4,1,1,R,42,0,0,453.06072,11.19
47,138D,138,D,2,1,1,1,B,2,2,F,742.14504,18.33
47,138D,138,D,2,2,1,1,F,43,0,0,742.14504,18.33
47,138D,138,D,2,3,1,1,T,31,0,N,742.14504,18.33
47,139C,139,C,2,1,1,1,L,60,0,0,453.06072,11.19
47,139C,139,C,2,2,1,1,T,60,0,0,453.06072,11.19
47,139C,139,C,2,3,1,1,T,31,0,N,453.06072,11.19
47,140D,140,D,2,1,1,3,F,50,0,0,742.14504,18.33
47,140D,140,D,2,2,1,3,F,51,0,0,742.14504,18.33
47,140D,140,D,2,3,1,3,R,50,0,0,742.14504,18.33
47,141C,141,C,2,1,1,1,R,31,0,N,453.06072,11.19
47,142B,142,B,2,1,1,5,F,2,22,B,256.28904,6.33
47,143C,143,C,2,1,1,28,B,2,14,F,453.06072,11.19
47,143C,143,C,2,2,2,14,T,31,0,N,453.06072,11.19
47,144A,144,A,2,1,1,2,F,50,0,0,364.392,9
47,144A,144,A,2,2,1,2,F,61,0,0,364.392,9
47,144A,144,A,2,3,1,2,R,42,0,0,364.392,9
47,144A,144,A,2,4,1,2,L,31,0,N,364.392,9
47,145D,145,D,2,1,1,1,L,2,15,F,1484.29008,36.66
47,145D,145,D,2,2,2,15,R,41,0,0,1484.29008,36.66
47,145D,145,D,2,3,2,15,R,42,0,0,1484.29008,36.66
47,146C,146,C,2,1,1,13,F,60,0,0,453.06072,11.19
47,147D,147,D,2,1,1,2,F,41,0,0,742.14504,18.33
47,147D,147,D,2,2,1,2,F,42,0,0,742.14504,18.33
47,147D,147,D,2,3,1,2,F,44,0,0,742.14504,18.33
47,147D,147,D,2,4,1,2,L,43,0,0,742.14504,18.33
47,148D,148,D,2,1,1,1,L,2,15,F,742.14504,18.33
47,148D,148,D,2,2,1,1,L,2,15,R,742.14504,18.33
47,148D,148,D,2,3,1,1,F,3,3,L,742.14504,18.33
47,149C,149,C,2,1,1,5,F,60,0,0,453.06072,11.19
47,149C,149,C,2,2,1,5,U,60,0,0,453.06072,11.19
48,1C,1,C,2,1,1,3,L,2,15,F,99.18975,1.21
48,1C,1,C,2,2,1,3,L,2,15,R,99.18975,1.21
48,1C,1,C,2,3,2,15,U,61,0,0,99.18975,1.21
48,2D,2,D,2,1,1,1,F,51,0,0,150.01425,1.83
48,2D,2,D,2,2,1,1,F,41,0,0,150.01425,1.83
48,2D,2,D,2,3,1,1,R,42,0,0,150.01425,1.83
48,3C,3,C,2,1,1,15,F,60,0,0,99.18975,1.21
48,4D,4,D,2,1,1,4,F,2,1,R,150.01425,1.83
48,5C,5,C,2,1,1,1,F,63,0,0,358.23075,4.37
48,5C,5,C,2,2,1,1,L,63,0,0,358.23075,4.37
48,5C,5,C,2,3,1,1,R,63,0,0,358.23075,4.37
48,5C,5,C,2,4,1,1,L,51,0,0,358.23075,4.37
48,5C,5,C,2,5,1,1,U,41,0,0,358.23075,4.37
48,6B,6,B,2,1,1,5,F,2,1,F,81.975,1
48,7D,7,D,2,1,1,15,F,2,2,F,561.52875,6.85
48,8C,8,C,2,1,1,2,F,2,5,F,358.23075,4.37
48,9C,9,C,2,1,1,15,R,2,3,F,358.23075,4.37
48,10D,10,D,2,1,1,1,F,2,3,L,561.52875,6.85
48,11C,11,C,2,1,1,1,R,42,0,0,358.23075,4.37
48,11C,11,C,2,2,1,1,L,42,0,0,358.23075,4.37
48,11C,11,C,2,3,1,1,B,42,0,0,358.23075,4.37
48,12A,12,A,2,1,1,3,R,2,5,F,81.975,1
48,12A,12,A,2,2,1,3,L,63,0,0,81.975,1
48,13D,13,D,2,1,1,1,F,2,15,F,561.52875,6.85
48,14C,14,C,2,1,1,1,L,2,4,F,168.04875,2.05
48,15F,15,F,2,1,1,15,L,2,13,F,1541.13,18.8
48,16A,16,A,2,1,1,15,F,2,3,F,81.975,1
48,16A,16,A,2,2,1,15,9,3,15,F,81.975,1
48,16A,16,A,2,3,1,15,9,31,0,N,81.975,1
48,17C,17,C,2,1,1,3,L,2,1,F,336.0975,4.1
48,18D,18,D,2,1,1,15,R,31,0,N,509.8845,6.22
48,19G,19,G,2,1,1,5,L,2,15,F,8689.35,106
48,20C,20,C,2,1,1,1,F,2,5,B,168.04875,2.05
48,20C,20,C,2,2,2,5,F,3,2,B,168.04875,2.05
48,20C,20,C,2,3,3,2,F,4,3,B,168.04875,2.05
48,21D,21,D,2,1,1,3,F,71,0,0,254.94225,3.11
48,21D,21,D,2,2,1,3,F,63,0,0,254.94225,3.11
48,21D,21,D,2,3,1,3,F,63,0,0,254.94225,3.11
48,21D,21,D,2,4,1,3,U,63,0,0,254.94225,3.11
48,21D,21,D,2,5,1,3,F,63,0,0,254.94225,3.11
48,21D,21,D,2,6,1,3,F,68,0,0,254.94225,3.11
48,22D,22,D,2,1,1,5,L,2,15,F,254.94225,3.11
48,22D,22,D,2,2,1,5,L,2,15,R,254.94225,3.11
48,23C,23,C,2,1,1,15,R,2,3,F,168.04875,2.05
48,23C,23,C,2,2,1,15,R,2,3,L,168.04875,2.05
48,24D,24,D,2,1,1,5,F,2,4,L,254.94225,3.11
48,24D,24,D,2,2,1,5,L,2,4,9,254.94225,3.11
48,25D,25,D,2,1,1,3,F,2,5,L,254.94225,3.11
48,26D,26,D,2,1,1,1,F,2,2,R,254.94225,3.11
48,27H,27,H,2,1,1,5,F,2,4,F,6476.025,79
48,28C,28,C,2,1,1,15,F,2,3,F,168.04875,2.05
48,28C,28,C,2,2,2,3,U,61,0,0,168.04875,2.05
48,28C,28,C,2,3,2,3,B,61,0,0,168.04875,2.05
48,28C,28,C,2,4,2,3,F,61,0,0,168.04875,2.05
48,28C,28,C,2,5,2,3,R,61,0,0,168.04875,2.05
48,29D,29,D,2,1,1,2,F,2,3,R,254.94225,3.11
48,30C,30,C,2,1,1,15,F,2,2,B,336.0975,4.1
48,30C,30,C,2,2,2,2,F,3,12,B,336.0975,4.1
48,30C,30,C,2,3,3,12,F,4,2,B,336.0975,4.1
48,31C,31,C,2,1,1,15,F,2,15,R,336.0975,4.1
48,31C,31,C,2,2,2,15,L,31,0,N,336.0975,4.1
48,31C,31,C,2,3,2,15,F,3,4,F,336.0975,4.1
48,32D,32,D,2,1,1,5,B,2,15,F,1773.11925,21.63
48,33C,33,C,2,1,1,1,R,2,1,F,977.142,11.92
48,34D,34,D,2,1,1,3,F,2,5,F,1773.11925,21.63
48,36A,36,A,2,1,1,3,F,71,0,0,344.295,4.2
48,36A,36,A,2,2,1,3,T,31,0,N,344.295,4.2
48,37A,37,A,2,1,1,13,N,33,0,N,344.295,4.2
48,37A,37,A,2,2,1,13,F,56,0,0,344.295,4.2
48,37A,37,A,2,3,1,13,L,56,0,0,344.295,4.2
48,37A,37,A,2,4,1,13,B,56,0,0,344.295,4.2
48,37A,37,A,2,5,1,13,R,56,0,0,344.295,4.2
48,38C,38,C,2,1,1,2,R,2,15,F,977.142,11.92
48,38C,38,C,2,2,2,15,F,50,0,0,977.142,11.92
48,38C,38,C,2,3,2,15,F,42,0,0,977.142,11.92
48,39F,39,F,2,1,1,1,F,2,24,B,7377.7499999,90
48,39F,39,F,2,2,1,1,T,31,0,N,7377.7499999,90
48,40D,40,D,2,1,1,4,U,61,0,0,1182.0795,14.42
48,40D,40,D,2,2,1,4,F,43,0,0,1182.0795,14.42
48,40D,40,D,2,3,1,4,R,41,0,0,1182.0795,14.42
48,40D,40,D,2,4,1,4,R,42,0,0,1182.0795,14.42
48,40D,40,D,2,5,1,4,F,42,0,0,1182.0795,14.42
48,40D,40,D,2,6,1,4,L,41,0,0,1182.0795,14.42
48,40D,40,D,2,7,1,4,F,41,0,0,1182.0795,14.42
48,41B,41,B,2,1,1,15,F,50,0,0,105.74775,1.29
48,41B,41,B,2,2,1,15,F,44,0,0,105.74775,1.29
48,41B,41,B,2,3,1,15,R,31,0,N,105.74775,1.29
48,42C,42,C,2,1,1,1,F,51,0,0,488.571,5.96
48,43C,43,C,2,1,1,12,R,2,5,F,977.142,11.92
48,43C,43,C,2,2,1,12,T,31,0,N,977.142,11.92
48,44G,44,G,2,1,1,15,R,2,1,F,10328.85,126
48,45D,45,D,2,1,1,15,F,68,0,0,591.03975,7.21
48,45D,45,D,2,2,1,15,F,51,0,0,591.03975,7.21
48,45D,45,D,2,3,1,15,T,31,0,N,591.03975,7.21
48,46C,46,C,2,1,1,15,U,61,0,0,488.571,5.96
48,46C,46,C,2,2,1,15,F,60,0,0,488.571,5.96
48,47D,47,D,2,1,1,15,L,63,0,0,591.03975,7.21
48,47D,47,D,2,2,1,15,L,63,0,0,591.03975,7.21
48,47D,47,D,2,3,1,15,F,2,15,F,591.03975,7.21
48,47D,47,D,2,4,1,15,L,54,0,0,591.03975,7.21
48,48C,48,C,2,1,1,15,B,2,4,F,1465.713,17.88
48,49A,49,A,2,1,1,15,F,56,0,0,114.765,1.4
48,49A,49,A,2,2,1,15,F,60,0,0,114.765,1.4
48,49A,49,A,2,3,1,15,F,64,0,0,114.765,1.4
48,49A,49,A,2,4,1,15,R,63,0,0,114.765,1.4
48,49A,49,A,2,5,1,15,T,31,0,N,114.765,1.4
48,50D,50,D,2,1,1,1,F,61,0,0,591.03975,7.21
48,50D,50,D,2,2,1,1,F,41,0,0,591.03975,7.21
48,50D,50,D,2,3,1,1,F,41,0,0,591.03975,7.21
48,50D,50,D,2,4,1,1,F,41,0,0,591.03975,7.21
48,50D,50,D,2,5,1,1,T,31,0,N,591.03975,7.21
48,51C,51,C,2,1,1,1,L,2,5,F,488.571,5.96
48,52C,52,C,2,1,1,15,R,56,0,0,977.142,11.92
48,53D,53,D,2,1,1,5,F,2,5,B,591.03975,7.21
48,54C,54,C,2,1,1,3,L,2,15,F,488.571,5.96
48,55E,55,E,2,1,1,5,F,2,4,B,5475.9299999,66.8
48,56C,56,C,2,1,1,3,L,2,22,F,977.142,11.92
48,56C,56,C,2,2,1,3,T,31,0,N,977.142,11.92
48,57C,57,C,2,1,1,2,R,2,1,F,977.142,11.92
48,58H,58,H,2,1,1,15,F,2,1,B,12952.05,158
48,59D,59,D,2,1,1,1,F,2,11,R,1182.0795,14.42
48,60C,60,C,2,1,1,15,L,2,1,F,488.571,5.96
48,60C,60,C,2,2,1,15,R,63,0,0,488.571,5.96
48,60C,60,C,2,3,1,15,F,58,0,0,488.571,5.96
48,60C,60,C,2,4,1,15,U,60,0,0,488.571,5.96
48,61C,61,C,2,1,1,1,R,2,3,F,165.5895,2.02
48,62D,62,D,2,1,1,1,R,56,0,0,281.17425,3.43
48,62D,62,D,2,2,1,1,F,64,0,0,281.17425,3.43
48,63G,63,G,2,1,1,1,R,2,2,F,4344.675,53
48,63G,63,G,2,2,2,2,F,51,0,0,4344.675,53
48,64B,64,B,2,1,1,24,F,2,2,L,105.74775,1.29
48,64B,64,B,2,2,2,2,R,63,0,0,105.74775,1.29
48,65C,65,C,2,1,1,15,F,60,0,0,165.5895,2.02
48,65C,65,C,2,2,1,15,R,60,0,0,165.5895,2.02
48,66D,66,D,2,1,1,1,B,2,3,F,281.17425,3.43
48,67C,67,C,2,1,1,15,F,54,0,0,165.5895,2.02
48,68D,68,D,2,1,1,3,F,51,0,0,281.17425,3.43
48,69C,69,C,2,1,1,24,R,2,15,F,165.5895,2.02
48,69C,69,C,2,2,2,15,F,88,0,0,165.5895,2.02
48,69C,69,C,2,3,2,15,R,31,0,N,165.5895,2.02
48,69C,69,C,2,4,2,15,R,50,0,0,165.5895,2.02
48,70C,70,C,2,1,1,3,F,2,12,B,165.5895,2.02
48,70C,70,C,2,2,2,12,F,3,5,R,165.5895,2.02
48,71D,71,D,2,1,1,5,L,2,13,F,702.935625,8.575
48,72E,72,E,2,1,1,15,F,2,1,F,2664.1875,32.5
48,73A,73,A,2,1,1,5,F,60,0,0,81.975,1
48,73A,73,A,2,2,1,5,T,31,0,N,81.975,1
48,74C,74,C,2,1,1,2,F,44,0,0,165.5895,2.02
48,75C,75,C,2,1,1,2,R,2,2,F,165.5895,2.02
48,75C,75,C,2,2,2,2,F,71,0,0,165.5895,2.02
48,76D,76,D,2,1,1,4,R,42,0,0,281.17425,3.43
48,76D,76,D,2,2,1,4,R,42,0,0,281.17425,3.43
48,76D,76,D,2,3,1,4,R,42,0,0,281.17425,3.43
48,77C,77,C,2,1,1,15,R,63,0,0,165.5895,2.02
48,77C,77,C,2,2,1,15,F,68,0,0,165.5895,2.02
48,77C,77,C,2,3,1,15,F,59,0,0,165.5895,2.02
48,77C,77,C,2,4,1,15,L,68,0,0,165.5895,2.02
48,78D,78,D,2,1,1,3,F,2,4,F,281.17425,3.43
48,79C,79,C,2,1,1,3,F,2,3,F,165.5895,2.02
48,79C,79,C,2,2,2,3,F,52,0,0,165.5895,2.02
48,80G,80,G,2,1,1,5,F,2,2,F,4344.675,53
48,81C,81,C,2,1,1,1,L,2,1,F,165.5895,2.02
48,81C,81,C,2,2,2,1,B,3,15,F,165.5895,2.02
48,82C,82,C,2,1,1,3,B,2,1,F,165.5895,2.02
48,83C,83,C,2,1,1,1,F,54,0,0,165.5895,2.02
48,83C,83,C,2,2,1,1,B,54,0,0,165.5895,2.02
48,83C,83,C,2,3,1,1,F,54,0,0,165.5895,2.02
48,84D,84,D,2,1,1,15,R,60,0,0,281.17425,3.43
48,84D,84,D,2,2,1,15,R,31,0,N,281.17425,3.43
48,85C,85,C,2,1,1,12,F,2,2,F,165.5895,2.02
48,85C,85,C,2,2,2,2,B,54,0,0,165.5895,2.02
48,85C,85,C,2,3,2,2,R,54,0,0,165.5895,2.02
48,85C,85,C,2,4,2,2,R,54,0,0,165.5895,2.02
48,86C,86,C,2,1,1,13,F,60,0,0,165.5895,2.02
48,86C,86,C,2,2,1,13,T,31,0,N,165.5895,2.02
48,87C,87,C,2,1,1,5,F,2,1,B,165.5895,2.02
48,87C,87,C,2,2,2,1,L,3,25,B,165.5895,2.02
48,87C,87,C,2,3,2,1,R,4,22,L,165.5895,2.02
48,88D,88,D,2,1,1,3,F,44,0,0,281.17425,3.43
48,88D,88,D,2,2,1,3,F,42,0,0,281.17425,3.43
48,88D,88,D,2,3,1,3,F,42,0,0,281.17425,3.43
48,88D,88,D,2,4,1,3,F,42,0,0,281.17425,3.43
48,88D,88,D,2,5,1,3,F,42,0,0,281.17425,3.43
48,88D,88,D,2,6,1,3,F,42,0,0,281.17425,3.43
48,88D,88,D,2,7,1,3,F,42,0,0,281.17425,3.43
48,89H,89,H,2,1,1,3,B,2,24,L,5164.425,63
48,90C,90,C,2,1,2,2,F,3,2,F,206.986875,2.525
48,90C,90,C,2,2,1,3,F,2,2,R,206.986875,2.525
48,90C,90,C,2,3,2,2,R,3,2,F,206.986875,2.525
48,91C,91,C,2,1,1,3,F,2,3,R,206.986875,2.525
48,92D,92,D,2,1,1,5,F,42,0,0,351.4678125,4.2875
48,93E,93,E,2,1,1,2,F,2,15,L,1332.09375,16.25
48,94D,94,D,2,1,1,1,R,2,1,F,281.17425,3.43
48,94D,94,D,2,2,1,1,B,4,13,F,281.17425,3.43
48,94D,94,D,2,3,1,1,L,4,13,F,281.17425,3.43
48,94D,94,D,2,4,1,1,R,3,15,L,281.17425,3.43
48,95C,95,C,2,1,1,11,F,2,15,L,165.5895,2.02
48,95C,95,C,2,2,1,11,L,61,0,0,165.5895,2.02
48,96D,96,D,2,1,1,4,F,64,0,0,281.17425,3.43
48,98G,98,G,2,1,1,5,F,56,0,0,4344.675,53
48,98G,98,G,2,2,1,5,F,56,0,0,4344.675,53
48,98G,98,G,2,3,1,5,R,63,0,0,4344.675,53
48,98G,98,G,2,4,1,5,R,56,0,0,4344.675,53
48,98G,98,G,2,5,1,5,L,56,0,0,4344.675,53
48,99C,99,C,2,1,1,5,R,2,15,F,99.18975,1.21
48,99C,99,C,2,2,1,5,R,2,15,L,99.18975,1.21
48,100D,100,D,2,1,1,4,B,60,0,0,150.01425,1.83
48,100D,100,D,2,2,1,4,R,89,0,0,150.01425,1.83
48,101D,101,D,2,1,1,3,R,2,5,F,150.01425,1.83
48,102D,102,D,2,1,1,1,F,44,0,0,150.01425,1.83
48,102D,102,D,2,2,1,1,T,31,0,N,150.01425,1.83
48,103H,103,H,2,1,1,3,F,2,4,B,3606.9,44
48,104B,104,B,2,1,1,1,R,42,0,0,204.9375,2.5
48,104B,104,B,2,2,1,1,L,42,0,0,204.9375,2.5
48,104B,104,B,2,3,1,1,F,42,0,0,204.9375,2.5
48,105C,105,C,2,1,1,2,R,2,4,F,247.974375,3.025
48,109B,109,B,2,1,1,24,L,2,3,F,105.74775,1.29
48,110B,110,B,2,1,1,3,R,2,4,F,105.74775,1.29
48,110B,110,B,2,2,1,3,R,2,4,L,105.74775,1.29
48,110B,110,B,2,3,2,4,F,50,0,0,105.74775,1.29
48,110B,110,B,2,4,2,4,F,68,0,0,105.74775,1.29
48,110B,110,B,2,5,2,4,F,88,0,0,105.74775,1.29
48,110B,110,B,2,6,2,4,F,88,0,0,105.74775,1.29
48,111C,111,C,2,1,1,1,L,2,3,F,214.7745,2.62
48,111C,111,C,2,2,1,1,L,2,3,R,214.7745,2.62
48,112C,112,C,2,1,1,1,F,2,1,B,214.7745,2.62
48,113D,113,D,2,1,1,11,T,31,0,N,374.62575,4.57
48,113D,113,D,2,2,1,11,R,41,0,0,374.62575,4.57
48,113D,113,D,2,3,1,11,U,42,0,0,374.62575,4.57
48,113D,113,D,2,4,1,11,U,42,0,0,374.62575,4.57
48,114C,114,C,2,1,1,2,F,2,1,F,214.7745,2.62
48,115D,115,D,2,1,1,3,L,42,0,0,374.62575,4.57
48,115D,115,D,2,2,1,3,F,61,0,0,374.62575,4.57
48,115D,115,D,2,3,1,3,R,U,0,0,374.62575,4.57
48,116G,116,G,2,1,1,1,F,2,4,L,4344.675,53
48,116G,116,G,2,2,1,1,R,2,4,L,4344.675,53
48,118D,118,D,2,1,1,5,B,2,2,F,409.875,5
48,119C,119,C,2,1,1,15,R,77,0,0,245.925,3
48,119C,119,C,2,2,1,15,R,77,0,0,245.925,3
48,120D,120,D,2,1,1,4,F,2,15,R,409.875,5
48,121G,121,G,2,1,1,18,R,2,3,F,4672.575,57
48,122B,122,B,2,1,1,1,F,41,0,0,122.9625,1.5
48,122B,122,B,2,2,1,1,F,42,0,0,122.9625,1.5
48,123C,123,C,2,1,1,1,F,2,2,B,410.69475,5.01
48,123C,123,C,2,2,2,2,F,3,1,B,410.69475,5.01
48,124C,124,C,2,1,1,1,F,2,15,B,410.69475,5.01
48,125H,125,H,2,1,1,4,L,44,0,0,9172.18275,111.89
48,126C,126,C,2,1,2,3,F,3,3,F,245.925,3
48,126C,126,C,2,2,1,1,F,2,3,L,245.925,3
49,1A,1,A,2,1,1,1,R,2,5,F,17.283,3
49,1A,1,A,2,2,1,1,R,2,5,L,17.283,3
49,2C,2,C,2,1,1,4,F,2,4,B,52.71315,9.15
49,2C,2,C,2,2,2,4,F,54,0,0,52.71315,9.15
49,2C,2,C,2,3,1,4,B,3,2,F,52.71315,9.15
49,2C,2,C,2,4,1,4,F,54,0,0,52.71315,9.15
49,3F,3,F,2,1,1,4,L,2,13,F,632.5578,109.8
49,4D,4,D,2,1,1,2,F,71,0,0,88.20091,15.31
49,5G,5,G,2,1,1,3,R,2,1,F,1503.621,261
49,6E,6,E,2,1,1,2,T,31,0,N,493.1416,85.6
49,7A,7,A,2,1,1,4,R,2,15,F,17.283,3
49,8H,8,H,2,1,1,2,L,52,0,0,2143.092,372
49,9F,9,F,2,1,1,3,R,2,2,F,632.5578,109.8
49,10C,10,C,2,1,1,4,R,2,1,F,52.71315,9.15
49,11E,11,E,2,1,1,2,F,2,4,F,493.1416,85.6
49,12D,12,D,2,1,1,11,L,42,0,0,88.20091,15.31
49,13G,13,G,2,1,1,15,L,2,15,F,1503.621,261
49,13G,13,G,2,2,2,15,R,50,0,0,1503.621,261
49,13G,13,G,2,3,1,15,R,51,0,0,1503.621,261
49,14F,14,F,2,1,1,2,F,56,0,0,632.5578,109.8
49,15H,15,H,2,1,1,1,F,44,0,0,2143.092,372
49,15H,15,H,2,2,1,1,9,31,0,N,2143.092,372
49,16E,16,E,2,1,1,15,F,2,1,L,493.1416,85.6
49,16E,16,E,2,2,2,1,F,3,1,F,493.1416,85.6
49,16E,16,E,2,3,1,15,F,43,0,0,493.1416,85.6
49,16E,16,E,2,4,1,15,F,59,0,0,493.1416,85.6
49,17C,17,C,2,1,1,1,R,2,15,F,52.71315,9.15
49,18D,18,D,2,1,1,4,F,51,0,0,88.20091,15.31
49,19C,19,C,2,1,1,1,R,2,4,F,52.71315,9.15
49,20E,20,E,2,1,1,18,R,2,3,F,493.1416,85.6
49,21F,21,F,2,1,1,15,F,2,1,F,1197.1358,207.8
49,21F,21,F,2,2,1,15,F,63,0,0,1197.1358,207.8
49,21F,21,F,2,3,1,15,F,42,0,0,1197.1358,207.8
49,21F,21,F,2,4,1,15,F,43,0,0,1197.1358,207.8
49,21F,21,F,2,5,1,15,F,57,0,0,1197.1358,207.8
49,21F,21,F,2,6,1,15,F,57,0,0,1197.1358,207.8
49,22G,22,G,2,1,1,3,F,2,1,R,3226.16,560
49,23C,23,C,2,1,1,15,F,2,5,R,210.8526,36.6
49,23C,23,C,2,2,1,15,F,68,0,0,210.8526,36.6
49,23C,23,C,2,3,1,15,F,52,0,0,210.8526,36.6
49,23C,23,C,2,4,1,15,R,51,0,0,210.8526,36.6
49,24E,24,E,2,1,1,1,T,31,0,N,1898.8256,329.6
49,25F,25,F,2,1,1,3,F,2,1,F,2154.614,374
49,25F,25,F,2,2,1,3,F,3,3,R,2154.614,374
49,25F,25,F,2,3,1,3,F,63,0,0,2154.614,374
49,25F,25,F,2,4,1,3,F,57,0,0,2154.614,374
49,25F,25,F,2,5,1,3,F,71,0,0,2154.614,374
49,26A,26,A,2,1,1,2,F,71,0,0,25.9245,4.5
49,27D,27,D,2,1,1,5,F,2,5,L,192.446205,33.405
49,28E,28,E,2,1,1,2,F,56,0,0,1340.0086,232.6
49,29C,29,C,2,1,1,2,F,71,0,0,81.11488,14.08
49,30D,30,D,2,1,1,3,F,58,0,0,128.29747,22.27
49,31F,31,F,2,1,2,2,B,3,5,F,1077.307,187
49,31F,31,F,2,2,1,12,B,2,2,F,1077.307,187
